val,test
1.9695881605148315,1.9806126356124878
1.9682401418685913,1.97925865650177
1.969515323638916,1.9774706363677979
1.9660851955413818,1.9773768186569214
1.9666683673858643,1.9762489795684814
1.964858889579773,1.9757015705108643
1.9650934934616089,1.975395679473877
1.9649032354354858,1.9744136333465576
1.9653701782226562,1.9735488891601562
1.962748408317566,1.9731395244598389
