val,test
1.277845859527588,1.2622696161270142
1.1877834796905518,1.1723740100860596
1.1518820524215698,1.1312954425811768
1.1283544301986694,1.1079689264297485
1.1166906356811523,1.0928151607513428
1.106174111366272,1.0823123455047607
1.0984132289886475,1.0750073194503784
1.0966458320617676,1.0662707090377808
1.0876691341400146,1.0617388486862183
1.0824486017227173,1.061316728591919
