val,test
0.1282644271850586,0.12708452343940735
0.09071655571460724,0.08958549797534943
0.07829993963241577,0.07699068635702133
0.0722087025642395,0.07104107737541199
0.06897105276584625,0.0674368292093277
0.06674253940582275,0.0651392713189125
0.06505510956048965,0.06335557252168655
0.06446589529514313,0.06248319894075394
0.06338407844305038,0.06132097914814949
0.06256376206874847,0.06046592816710472
