val,test
3.3430795669555664,3.348737955093384
3.34342098236084,3.3469960689544678
3.343376874923706,3.34682035446167
3.3423216342926025,3.3471734523773193
3.341931104660034,3.347170352935791
3.3442413806915283,3.3480470180511475
3.3431036472320557,3.3472073078155518
3.3432323932647705,3.347867012023926
3.3422813415527344,3.347623586654663
3.34183931350708,3.347606658935547
