val,test
0.05658257007598877,0.059821855276823044
0.05439085140824318,0.057904087007045746
0.055245209485292435,0.05865180119872093
0.054052699357271194,0.05693646892905235
0.05451038479804993,0.05699964240193367
0.055127423256635666,0.05771925672888756
0.05382755398750305,0.05669261887669563
0.053843844681978226,0.05645747482776642
0.0537555068731308,0.05691763758659363
0.05371159315109253,0.05650874227285385
0.054143697023391724,0.05745292454957962
0.05415746569633484,0.05654923617839813
0.05443751439452171,0.05737762898206711
0.053876180201768875,0.05681454762816429
0.05371174216270447,0.05657267943024635
0.05380088463425636,0.056682419031858444
0.05465661361813545,0.05758116766810417
0.05504033714532852,0.05827253684401512
0.054187215864658356,0.05767258256673813
0.05381157994270325,0.0571969598531723
0.05395842716097832,0.05719335004687309
0.054564788937568665,0.05696810409426689
0.05451003089547157,0.05750834196805954
0.053962014615535736,0.05682917684316635
0.053945645689964294,0.056619103997945786
0.05398590862751007,0.05688531696796417
0.05458664894104004,0.05694306641817093
0.054298240691423416,0.05674711614847183
0.05467263609170914,0.056876931339502335
0.05385705083608627,0.05703797936439514
0.05446380004286766,0.05712370201945305
0.05446698144078255,0.05740052089095116
0.05434764176607132,0.057196471840143204
0.05441417172551155,0.056956347078084946
0.05410686880350113,0.057220589369535446
0.05482340604066849,0.05713691562414169
0.05444325506687164,0.05679801478981972
0.054478757083415985,0.0570460669696331
0.05468461662530899,0.05717334896326065
0.05424484610557556,0.057128336280584335
0.05411946401000023,0.056874360889196396
0.054268255829811096,0.0567004419863224
0.05425594374537468,0.05717068538069725
0.05439680069684982,0.056974172592163086
0.05461282283067703,0.05694504454731941
0.05505773797631264,0.0574156828224659
0.05415334552526474,0.05719685181975365
0.054364945739507675,0.057760611176490784
0.05435780808329582,0.05745133012533188
0.05464562401175499,0.05765825882554054
