val,test
0.7379428744316101,0.752426266670227
0.7255662679672241,0.7463012933731079
0.7224801182746887,0.741381049156189
0.7250998020172119,0.7435510158538818
0.7235126495361328,0.7384469509124756
0.72322016954422,0.7407755851745605
0.7194835543632507,0.743828296661377
0.7253077030181885,0.7444504499435425
0.7288588285446167,0.735638439655304
0.7327170372009277,0.7473270297050476
0.7350190877914429,0.7452849745750427
0.7394239902496338,0.752665638923645
0.7433059811592102,0.7509135603904724
0.7451523542404175,0.7510395646095276
0.7494465112686157,0.7660790681838989
0.7598080635070801,0.7669534683227539
0.7672379016876221,0.7666288018226624
0.766745388507843,0.7734419703483582
0.7776817679405212,0.7878918647766113
0.7755330204963684,0.783475399017334
